epoch,train_loss,test_loss,learning_rate
1,0.05188997214776464,0.035509459741297184,0.1
2,0.034834186893422166,0.030794391672243362,0.1
3,0.030438463223399593,0.03160161360923666,0.1
4,0.027433994899038226,0.02645082539122086,0.1
5,0.02574358120444231,0.02563044867391,0.1
6,0.02423766398453154,0.021665528100857045,0.1
7,0.023396452157758176,0.02167824452510104,0.1
8,0.02280272906878963,0.022069376172439658,0.1
9,0.022187699124915524,0.022938099452876486,0.1
10,0.02202800351777114,0.021355294995300936,0.1
11,0.021518068071454764,0.02083253246790264,0.1
12,0.021313720633042973,0.02127497209614376,0.1
13,0.018432397047290574,0.01841563571622828,0.010000000000000002
14,0.018408834033180027,0.01838731988304062,0.010000000000000002
15,0.018346932920394462,0.01832191447203513,0.010000000000000002
16,0.018320917309029027,0.01833477434935048,0.010000000000000002
17,0.01832412276882678,0.018291544385429005,0.010000000000000002
18,0.018272550640394916,0.018252732403489062,0.010000000000000002
19,0.018237069025635717,0.01824420862569241,0.010000000000000002
20,0.018210870902985333,0.018208875647105743,0.010000000000000002
21,0.01816162487491965,0.018172553639597026,0.010000000000000002
22,0.01816097846720368,0.018166959003865488,0.010000000000000002
23,0.018139066990697755,0.01814641060627764,0.010000000000000002
24,0.01811287086457014,0.01819728582224343,0.010000000000000002
25,0.017999300615047106,0.01808140440407442,0.0010000000000000002
26,0.018015345309395345,0.018052851146494502,0.0010000000000000002
27,0.01802070643811021,0.018031983981200032,0.0010000000000000002
28,0.018014992658863777,0.0180461835974711,0.0010000000000000002
29,0.018002534779370763,0.01805244244111236,0.0010000000000000002
30,0.01799972721724771,0.018060075576067904,0.0010000000000000002
31,0.018022784137865528,0.01804147346658283,0.0010000000000000002
32,0.018012954811565576,0.018033682926325127,0.0010000000000000002
33,0.018031954272883014,0.018033358873508404,0.0010000000000000002
34,0.01799154745589476,0.01802701774489833,0.0010000000000000002
35,0.01798730676237028,0.018026660943578462,0.0010000000000000002
36,0.01795619342592545,0.0180424238993146,0.0010000000000000002
37,0.018006101704086182,0.01803214319894323,0.0010000000000000002
38,0.018007355039590042,0.017999730477749838,0.0010000000000000002
39,0.017961141258710997,0.018008347614813833,0.0010000000000000002
40,0.017962985372287226,0.018012895860592834,0.0010000000000000002
41,0.0179736049863277,0.018005988274817353,0.0010000000000000002
