epoch,train_loss,test_loss
79,0.008671997796821719,0.00803299921079694
80,0.0085544414857092,0.008266154441807885
81,0.008479703450963522,0.007599436541010315
82,0.008390238297870382,0.008171758098275556
83,0.00838877415827786,0.007512117342945809
84,0.008424066685838625,0.007310445071004021
85,0.008351243769284337,0.010708885366135897
86,0.008149433884148797,0.009726410468574613
87,0.00810412882361561,0.007408358503792746
88,0.00809485439909622,0.00801987342274515
89,0.008050211478257551,0.007759803660640803
90,0.007948198063919942,0.00782149980145429
91,0.007003630275527637,0.006989074099886541
92,0.006993003207026049,0.006982014749373775
93,0.006986329847325882,0.00697451920209763
94,0.00697984632027025,0.006968060521467123
95,0.006973662374463553,0.006964181323807376
96,0.006967623505042866,0.006956719385634642
97,0.006961960063781589,0.006953920860347959
98,0.00695612517457145,0.006947464286058675
99,0.006950993804105868,0.006941021722741425
100,0.006945596653191994,0.006934733806798855
101,0.006939995488307128,0.006930581591441296
102,0.006934656876837835,0.006924151324298388
103,0.006929511162064348,0.006919091293045009
104,0.006924195176300903,0.006914459567051381
105,0.006919162221020087,0.0069092789777399355
106,0.006914205970630671,0.0069038017084434005
107,0.006909217434392,0.006899463336449117
108,0.0069041562123068915,0.006899882904350913
109,0.006899161859958743,0.0068894726049620655
110,0.006894371078815311,0.0068880131197511215
111,0.006889832644568135,0.006881689068492658
112,0.006884709016109506,0.006876895164702243
113,0.006880146314700445,0.006869531082338653
114,0.006875555060493449,0.006865431263771218
115,0.006870771151346465,0.006859773044028164
116,0.006865163717108469,0.006857995855583188
117,0.006864572900425022,0.006857569661806337
118,0.00686404437214757,0.006857874915682866
119,0.006863630678659926,0.006856646647502202
120,0.006863186068367213,0.006856242829720334
121,0.006862639494938776,0.006855942044154896
122,0.00686225417147701,0.0068556540988114045
123,0.006861779323856657,0.0068549490770480285
124,0.006861339178867638,0.006854326660104561
125,0.006860825796223556,0.006854083783982787
126,0.006860360935485611,0.0068533705828789
127,0.006859870766056701,0.006853225941983207
128,0.006859449637510504,0.006852553321320253
129,0.006858925878380735,0.006852430621996366
130,0.0068585072415104755,0.006851601433882024
131,0.006858029145902644,0.006851181782064183
132,0.00685757341212593,0.006850583232007921
133,0.006857178507295127,0.00685012756245366
134,0.006856662568170577,0.0068499977544221715
135,0.006856175113158921,0.006849635047450041
136,0.006855687934051578,0.006849041843379382
137,0.0068552412670881795,0.00684888749422195
138,0.006854842932661995,0.006847889203636441
139,0.006854371132794768,0.0068473827713751234
140,0.006853940013873701,0.0068470357461289195
141,0.006853410316786418,0.0068468028261365055
142,0.006853278895529608,0.006846778589921693
143,0.006853220571065322,0.006846725459132965
144,0.006853189754765481,0.00684671349968994
145,0.006853135619312525,0.006846724767431927
146,0.00685310284801138,0.0068466407114950315
147,0.006853053483646363,0.00684663029377892
148,0.006853012994785483,0.006846579597719634
149,0.006852975432217742,0.006846517121011857
150,0.006852945249217252,0.006846497539275636
