epoch,train_loss,test_loss
1,0.2581101174280047,0.13726022163250795
2,0.11098752550159892,0.05892283056785042
3,0.061439305593570075,0.04765967978940656
4,0.04655434346292168,0.03484392863853524
5,0.03917748262640089,0.03759572392562404
6,0.03454304704597841,0.0273291851230897
7,0.031277817569983504,0.038563769980488966
8,0.028665774641558527,0.025209255077255268
9,0.026622205036692322,0.022733008868914717
10,0.0250542862371852,0.02251391371828504
11,0.02317324459552765,0.022481759287960205
12,0.02171116043192645,0.02060275518063766
13,0.020282107995202144,0.01780548844176034
14,0.01883322376292199,0.016498734755247522
15,0.01763911342791592,0.02110538472382662
16,0.01652322618290782,0.018378431218443438
17,0.015972108149435373,0.016964466266217643
18,0.015175556025933474,0.01380485515789284
19,0.014669525540278604,0.013393175731568287
20,0.014073362753260881,0.014049656815089595
21,0.01416033570189029,0.012490944105084055
22,0.013598853434280803,0.011983502088308645
23,0.013392745402331154,0.01307668881122178
24,0.01311162612400949,0.01243348092752664
25,0.012961753323518982,0.018689628527887785
26,0.012717731816228478,0.01111139217314
27,0.012642092319826286,0.014600125811411999
28,0.012369406583408515,0.012193302104521232
29,0.012187795982075235,0.015000774515210652
30,0.012138707839573423,0.014897584516826707
31,0.011996698235161602,0.009813135484000668
32,0.011592295316513629,0.011998679957857045
33,0.011507050686050206,0.009505919167616715
34,0.011385494432567308,0.020562327989609913
35,0.011173072867095471,0.01055175375523201
36,0.010984937538548062,0.008864234807066775
37,0.010984196426191677,0.013456424885080196
38,0.010746988039075707,0.008945373601745814
39,0.010383412129012868,0.012159926311384576
40,0.01043027495771336,0.008226680529866522
41,0.010204764035685609,0.009170747065412191
42,0.010048168070691949,0.01390659091838946
43,0.010215117358602583,0.008424667850874054
44,0.009680767165652165,0.007766157119379689
45,0.009655289175764968,0.009749480525497347
46,0.00957540015845249,0.00753067215079985
47,0.009422754884775108,0.008307417650454833
48,0.009376851037765543,0.009094347228237893
49,0.009064328021292265,0.010295011679991148
50,0.009094715974836921,0.009649778569970902
51,0.009021822708115603,0.008744515144110968
52,0.008844448836365093,0.008125385656603612
53,0.008835024616370599,0.008684780635715773
54,0.008715575074311345,0.007714939994524078
55,0.008611100552370772,0.009487266057597784
56,0.008401950428572794,0.007766211962831828
57,0.008337817395416398,0.007869777439724808
58,0.008301724248643344,0.011028923149957943
59,0.008233248948430022,0.007275541178241838
60,0.008105093299721679,0.009972480660071597
61,0.008100901940682283,0.007513874934229534
62,0.008109098189743235,0.0067666019522584974
63,0.007815202996522809,0.0066005194857522535
64,0.007966453074865664,0.007025141796718041
65,0.008007133856105308,0.010162955459672957
66,0.0077264062260898455,0.007397316896919317
67,0.00764756185739922,0.008886737025459297
68,0.007708846280196061,0.006491657913138624
69,0.007633511166398724,0.006921165167198827
70,0.007619515546054269,0.007966710082061278
71,0.007464020890183747,0.006977410247685232
72,0.007387999237204591,0.008585989946053208
73,0.00749837238380375,0.0066943910595728085
74,0.007217628567401941,0.006547516671028764
75,0.007415630020744478,0.0074268446433901165
76,0.00724880927746805,0.007839501452399417
77,0.007291206071386114,0.006104554392610832
78,0.0072850483054450405,0.0062630137291853315
79,0.007072728919641425,0.010358994982670993
80,0.007134664340410382,0.008097831136644041
81,0.007039924554216365,0.006007804966454084
82,0.006965096533531323,0.006275752069389758
83,0.006999644049986576,0.005976935591800915
84,0.006979960036308815,0.009366201377415563
85,0.007005986485164612,0.006607107387487001
86,0.006848227876083304,0.007904872787379039
87,0.006835301928610231,0.007139604456703334
88,0.006704550375773882,0.0060374844084920675
89,0.006858017502430205,0.006417677675878319
90,0.006637957238126546,0.006225230282677027
91,0.0055912026739679275,0.005581948199057176
92,0.005579878836870194,0.0055757952583371665
93,0.005572973397793248,0.0055689848686840075
94,0.005566720174780737,0.005562963772099465
95,0.005560958415347462,0.005557000859892772
96,0.005555343582139661,0.005551434986991808
97,0.005549719935903946,0.005548070066724904
98,0.005544385132767881,0.005542240743622339
99,0.0055392129847314205,0.005536402025415252
100,0.0055343073230081545,0.0055313388361052295
101,0.005529340031013514,0.005526971057018576
102,0.005524285583524033,0.005524699516439189
103,0.00551967631210573,0.005516855015594046
104,0.005515038444427773,0.005512236314922726
105,0.005510352543788031,0.005508583158856103
106,0.0055058233424400286,0.005506419158094408
107,0.005501455616128321,0.0054995065686913825
108,0.00549690598466744,0.005494764974088563
109,0.005492633450000236,0.005489993886925125
110,0.005488164762112622,0.005487312178205078
111,0.005484242733024682,0.0054820150439627464
112,0.005479909232041488,0.005479308069528391
113,0.005475777509467056,0.005475320613089328
114,0.005471370010636747,0.005471412564511411
115,0.0054675467859487984,0.005465596563881263
116,0.005462814579174543,0.005463952673308086
117,0.005462267101587107,0.005463523992802948
118,0.005461827628314495,0.0054632190763368275
119,0.005461468807576845,0.005462619699537754
120,0.0054610549774952236,0.005462330795320061
121,0.005460637773309524,0.005461790744351068
122,0.005460254592277731,0.005461412314519597
123,0.005459842085838318,0.005460979756608139
124,0.005459433004725725,0.005461004228855018
125,0.005459058145837237,0.005460312995516385
126,0.005458647086052224,0.0054599642065780545
127,0.0054582217525846015,0.005459412465570495
128,0.005457872339369108,0.005459032279710906
129,0.005457432788874333,0.005458624534852182
130,0.005457036421090985,0.005458373533328995
131,0.00545666047022678,0.005457825961736186
132,0.005456255438427131,0.00545739979230954
133,0.005455856060531611,0.005457066346619589
134,0.005455437983230998,0.005456637251190841
135,0.005455042766795183,0.005456328146101442
136,0.005454568611845995,0.005455883887577026
137,0.005454270418267697,0.005455518477150084
138,0.005453825430401291,0.005455153323224901
139,0.005453519974835217,0.0054546455975893575
