epoch,train_loss,test_loss,learning_rate
1,0.28017552907268206,0.17661977124089995,0.1
2,0.1234517876431346,0.07467246409971268,0.1
3,0.05998425676176945,0.047673057660770915,0.1
4,0.041366853366295496,0.03005131538103645,0.1
5,0.033731763721443715,0.02462518723953205,0.1
6,0.02901012119371444,0.02200077113462612,0.1
7,0.026177630603003006,0.019855867938992258,0.1
8,0.023951720219726365,0.026083020851171264,0.1
9,0.022468988969922065,0.029968179021573935,0.1
10,0.02092914952353264,0.02006926103999528,0.1
11,0.019877960722272596,0.01629101867224866,0.1
12,0.01893201977790644,0.024470464559659982,0.1
13,0.018234780300408603,0.02371058736462146,0.1
14,0.01753833438657845,0.01673567621813466,0.1
15,0.016891048978238055,0.015095686907103906,0.1
16,0.016654664213613918,0.0156383202826449,0.1
17,0.01595921675907448,0.01706188488344196,0.1
18,0.015982666542598358,0.016427529072389008,0.1
19,0.015354664030795296,0.018154157664005955,0.1
20,0.015139546035788954,0.013574992194383715,0.1
21,0.015205259572248907,0.013931104431976564,0.1
22,0.014685623460294058,0.013705319002037869,0.1
23,0.01442893162680169,0.013626013143802993,0.1
24,0.01434708728066956,0.014533168949419632,0.1
25,0.01413042710085089,0.015112386263014439,0.1
26,0.013974433560700467,0.013301542521997665,0.1
27,0.013538507923173407,0.01349879575020168,0.1
28,0.013433195241571714,0.012185215025674552,0.1
29,0.013359482053201645,0.012239216212183237,0.1
30,0.013068582982135316,0.012277019800191434,0.1
31,0.012900149178070327,0.01240369183574027,0.1
32,0.01260839148114125,0.012893316758951794,0.1
33,0.012739775623970976,0.011449218018484923,0.1
34,0.012384064917763074,0.012844259283156134,0.1
35,0.012230518226666997,0.011116666517336853,0.1
36,0.012091177197483679,0.01242045286829428,0.1
37,0.01167168013130625,0.013072502940000655,0.1
38,0.011708696078664312,0.014917204652253229,0.1
39,0.011672272714786231,0.012482438583974726,0.1
40,0.011565090166404843,0.012146740745132167,0.1
41,0.011529844624456019,0.011148574905043158,0.1
42,0.011257941129927835,0.010958818454528228,0.1
43,0.011009737291994195,0.011950394801679066,0.1
44,0.011115745155451199,0.011388821686656836,0.1
45,0.010843633389255652,0.010582206523201118,0.1
46,0.010667080705364545,0.011301320565204756,0.1
47,0.010730196150640647,0.00966776721625744,0.1
48,0.0105423223770534,0.0097774032879776,0.1
49,0.010545958471484483,0.014478102959110402,0.1
50,0.010246158787049353,0.00967752718521903,0.1
51,0.010289156871537367,0.011276963247607151,0.1
52,0.010031322323872398,0.009269276711662921,0.1
53,0.010107617440711087,0.012039340355743965,0.1
54,0.009986549253032233,0.00935507717775181,0.1
55,0.009820539822491507,0.008797445721769085,0.1
56,0.009728873794277509,0.00996276389923878,0.1
57,0.009691526412110156,0.009628442601339582,0.1
58,0.009429395343565072,0.009631548796896823,0.1
59,0.009609930996084586,0.008560996552502425,0.1
60,0.009442971564130858,0.009997017019389508,0.1
61,0.009359696289757267,0.01014986090012826,0.1
62,0.009201352413898954,0.008335113528980097,0.1
63,0.00908096948172897,0.009603085380319195,0.1
64,0.008937017458568638,0.009644445159938186,0.1
65,0.00904129255291385,0.009313687095224546,0.1
66,0.008889083607355132,0.009033433730170752,0.1
67,0.008812759001351271,0.007906678457996653,0.1
68,0.008880918512586504,0.008082508829344685,0.1
69,0.008769337460786725,0.00861138873413438,0.1
70,0.008504047655733302,0.009947455175570212,0.1
71,0.008630901812187706,0.008580728806361246,0.1
72,0.008347166180222606,0.007750674415631996,0.1
73,0.008427379709901288,0.0087526304613372,0.1
74,0.008503356943838298,0.008577087181814325,0.1
75,0.00827078406388561,0.007927463383821306,0.1
76,0.008197399035949881,0.007449381089342447,0.1
77,0.008178571284903834,0.007757555753923953,0.1
78,0.008260967407065133,0.007589194907535178,0.1
79,0.008062758938564608,0.0076936009011114945,0.1
80,0.007953096867616598,0.007136623730378536,0.1
81,0.00802623102751871,0.00741886670710907,0.1
82,0.007790089499515792,0.008731467767696207,0.1
83,0.007960826168612888,0.009281953599032325,0.1
84,0.0077718129094379645,0.007030557843584878,0.1
85,0.007707122675686454,0.00758775722856323,0.1
86,0.007653793880793577,0.007562580006197095,0.1
87,0.007657609723585968,0.007160708771261852,0.1
88,0.007684159683994949,0.007171022239975476,0.1
89,0.007548705242030943,0.008045700221361281,0.1
90,0.007455919850229596,0.007085164560994599,0.1
91,0.006621172542218119,0.006613977530311482,0.010000000000000002
92,0.006610705609588574,0.006606526315251055,0.010000000000000002
93,0.006603752789475645,0.006600887641058459,0.010000000000000002
94,0.006597068799116338,0.006594357939805681,0.010000000000000002
