obj,ci1,ci2,ci3,omega2,omega3,tw1,tw2,tw3
1.000368108612514,0.27214929325575915,0.24452186108396426,98.74169147051495,-1.0,-1.0,0.00010945192237689426,0.09960124936297376,0.9950274263283456
1.0003681086125136,0.2721492932557561,0.24452186108394866,98.74169147051492,-1.0,-1.0,9.958850344890404e-05,0.09062553813850266,0.9958850344890403
1.0052805233444986,0.28239634929769336,0.22141464227296392,197.4251247148486,-1.0,-1.0,0.0005497524451743833,0.9999996977722032,0.0005497524451743833
1.00528052334463,0.28239634929889523,0.22141464234378014,197.4251247147987,-1.0,-1.0,0.0004916595543505107,0.894328729363579,0.44741019445896474
1.0052805233447617,0.2823963493000982,0.22141464241466102,197.42512471474876,-1.0,-1.0,0.00038873377007130197,0.7071067277596982,0.7071067277596982
1.0052805233446305,0.28239634929889684,0.22141464234387706,197.4251247147986,-1.0,-1.0,0.0003049865585244843,0.5547705499560369,0.832003331654793
1.0052805233444986,0.2823963492976939,0.2214146422729962,197.42512471484855,-1.0,-1.0,0.00024591090909137266,0.44731194363720683,0.8943779763653223
1.00528052334463,0.28239634929889523,0.22141464234378014,197.4251247147987,-1.0,-1.0,0.00020423106265062387,0.3714963029614848,0.928434410809736
1.0052805233444986,0.28239634929769336,0.22141464227296392,197.4251247148486,-1.0,-1.0,0.00017390439909938517,0.31633210196178163,0.948648497087146
1.0052805233444986,0.2823963492976939,0.2214146422729962,197.42512471484855,-1.0,-1.0,0.00015108350489766766,0.27482089540885746,0.9614954251687569
1.0052805233444986,0.2823963492976939,0.2214146422729962,197.42512471484855,-1.0,-1.0,0.000133386353386186,0.24262977680947231,0.9701189481777306
1.0052805233444986,0.2823963492976939,0.2214146422729962,197.42512471484855,-1.0,-1.0,0.00011930669747206566,0.21701888270168743,0.9761673987164411
1.0052805233446305,0.28239634929889684,0.22141464234387706,197.4251247147986,-1.0,-1.0,0.00010786096936326339,0.19619910327177612,0.9805640724814275
1.0052805233444986,0.2823963492976939,0.2214146422729962,197.42512471484855,-1.0,-1.0,9.838557347298923e-05,0.17896335814736739,0.9838557347298922
0.9984238504087908,0.2882678230775335,0.19282081515437308,296.1085876767781,-1.0,-1.0,0.00036656886569914145,0.9999998656272577,0.00036656886569914145
0.9984238504068624,0.2882678230791172,0.19282081515389152,296.10858767689047,-1.0,-1.0,0.00034773228419898147,0.9486136712948213,0.3164363786210731
0.9984238504107178,0.28826782307595106,0.19282081515485425,296.1085876766656,-1.0,-1.0,0.0003049865585244843,0.832003331654793,0.5547705499560369
0.9984238504068632,0.28826782307911664,0.1928208151538917,296.10858767689035,-1.0,-1.0,0.0002592033568301227,0.7071067574325747,0.7071067574325747
0.9984238504068632,0.28826782307911664,0.1928208151538917,296.10858767689035,-1.0,-1.0,0.0002199542439825945,0.6000351775845177,0.7999735853646962
0.9984238504068624,0.2882678230791172,0.19282081515389152,296.10858767689047,-1.0,-1.0,0.00018861848285303822,0.5145512212230883,0.8574596230499117
0.9984238504068624,0.2882678230791172,0.19282081515389152,296.10858767689047,-1.0,-1.0,0.00016395864066822243,0.4472791717429107,0.8943943848451532
0.9984238504087908,0.2882678230775335,0.19282081515437308,296.1085876767781,-1.0,-1.0,0.0001444241258538857,0.3939890153294001,0.9191151369341285
0.9984238504087908,0.2882678230775335,0.19282081515437308,296.1085876767781,-1.0,-1.0,0.00012873679559833318,0.35119397839225286,0.9363027143866771
0.9984238504107168,0.2882678230759517,0.19282081515485405,296.1085876766657,-1.0,-1.0,0.00011594476902583455,0.3162973299024766,0.9486601001693782
0.9984238504068632,0.28826782307911664,0.1928208151538917,296.10858767689035,-1.0,-1.0,0.00010535760414270353,0.2874155441012952,0.9578059792613177
0.9984238504068624,0.2882678230791172,0.19282081515389152,296.10858767689047,-1.0,-1.0,9.64746003842268e-05,0.26318270984817066,0.9647460038422679
0.9920893046432988,0.27661406626049057,0.21523766209128306,394.79205808253477,-1.0,-1.0,0.0002749518626344433,0.9999999244014705,0.0002749518626344433
0.9920893046432984,0.27661406626048685,0.21523766209128128,394.7920580825347,-1.0,-1.0,0.00026672955112570746,0.9700953774441979,0.24272389152439375
0.9920893046432984,0.27661406626048685,0.21523766209128128,394.7920580825347,-1.0,-1.0,0.00024591090909137266,0.8943779763653223,0.44731194363720683
0.9920893046446552,0.2766140662768659,0.21523766209839454,394.7920580827344,-1.0,-1.0,0.0002199542439825945,0.7999735853646962,0.6000351775845177
0.9920893046432988,0.27661406626049057,0.21523766209128306,394.79205808253477,-1.0,-1.0,0.00019442033759210564,0.7071067678224882,0.7071067678224882
0.9920893046432984,0.27661406626048685,0.21523766209128128,394.7920580825347,-1.0,-1.0,0.00017176683675815732,0.6247159852894182,0.7808520399025831
0.9920893046432988,0.27661406626049057,0.21523766209128306,394.79205808253477,-1.0,-1.0,0.00015252553958703847,0.554735387478059,0.8320268184472948
0.9920893046446556,0.2766140662768696,0.21523766209839626,394.7920580827345,-1.0,-1.0,0.00013642645293897998,0.49618300933907017,0.8682179465036685
0.9920893046446556,0.2766140662768696,0.21523766209839626,394.7920580827345,-1.0,-1.0,0.0001229757442231816,0.4472627817397115,0.8944025877351998
0.9920893046419421,0.27661406624411145,0.2152376620841698,394.79205808233513,-1.0,-1.0,0.00011168278099180049,0.4061902744671784,0.9137885140749116
0.9920893046419421,0.27661406624411145,0.2152376620841698,394.79205808233513,-1.0,-1.0,0.00010212908969132774,0.37144349920735903,0.9284555543838605
0.9920893046432984,0.27661406626048685,0.21523766209128128,394.7920580825347,-1.0,-1.0,9.397742107899508e-05,0.3417958804643051,0.9397742107899507
1.0027635469152536,0.2715940506671099,0.1996296633496783,493.4755314677835,-1.0,-1.0,0.00021997359252345303,0.9999999516116175,0.00021997359252345303
1.0027635469152536,0.2715940506671099,0.1996296633496783,493.4755314677835,-1.0,-1.0,0.0002156945567675951,0.9805474550654874,0.19628204665851154
1.0027635469237934,0.27159405065382786,0.19962966334639792,493.4755314684075,-1.0,-1.0,0.00020423106265062387,0.928434410809736,0.3714963029614848
1.002763546919526,0.27159405066046505,0.19962966334803714,493.4755314680957,-1.0,-1.0,0.00018861848285303822,0.8574596230499117,0.5145512212230883
1.0027635469152512,0.2715940506671138,0.19962966334967924,493.47553146778336,-1.0,-1.0,0.00017176683675815732,0.7808520399025831,0.6247159852894182
1.002763546919526,0.27159405066046505,0.19962966334803714,493.4755314680957,-1.0,-1.0,0.0001555448246002219,0.7071067726326087,0.7071067726326087
1.0027635469195235,0.2715940506604688,0.19962966334803808,493.4755314680955,-1.0,-1.0,0.00014082671469870097,0.6401982450202945,0.7682097286814137
1.0027635469195235,0.2715940506604688,0.19962966334803808,493.4755314680955,-1.0,-1.0,0.00012786237987043038,0.5812623788909764,0.8137161854954188
1.0027635469195235,0.2715940506604688,0.19962966334803808,493.4755314680955,-1.0,-1.0,0.00011659269176471635,0.5300303767624005,0.8479786472047819
1.0027635469195235,0.2715940506604688,0.19962966334803808,493.4755314680955,-1.0,-1.0,0.00010683660627345671,0.4856792121191342,0.8741371125294226
1.002763546923796,0.271594050653824,0.19962966334639687,493.4755314684076,-1.0,-1.0,9.83838421556467e-05,0.4472529464395699,0.8944075090369842
1.002763546919526,0.27159405066046505,0.19962966334803714,493.4755314680957,-1.0,-1.0,9.103477669841721e-05,0.4138440948710046,0.910347766984172
1.0046319223464528,0.28559886434529225,0.21791441663136366,592.1590063440872,-1.0,-1.0,0.00018331805066810114,0.9999999663944916,0.00018331805066810114
1.0046319223464528,0.28559886434529225,0.21791441663136366,592.1590063440872,-1.0,-1.0,0.0001808193330460532,0.9863694617662201,0.16454559307190839
1.0046319223464522,0.2855988643452979,0.2179144166314963,592.1590063440872,-1.0,-1.0,0.00017390439909938517,0.948648497087146,0.31633210196178163
1.0046319223464522,0.2855988643452979,0.2179144166314963,592.1590063440872,-1.0,-1.0,0.00016395864066822243,0.8943943848451532,0.4472791717429107
1.0046319223464528,0.28559886434529225,0.21791441663136366,592.1590063440872,-1.0,-1.0,0.00015252553958703847,0.8320268184472948,0.554735387478059
1.0046319223464522,0.2855988643452979,0.2179144166314963,592.1590063440872,-1.0,-1.0,0.00014082671469870097,0.7682097286814137,0.6401982450202945
1.004631922349151,0.28559886431726444,0.2179144159756176,592.1590063436379,-1.0,-1.0,0.00012962544000841002,0.7071067752458765,0.7071067752458765
1.0046319223464528,0.28559886434529225,0.21791441663136366,592.1590063440872,-1.0,-1.0,0.00011930361022423546,0.6508011937732043,0.7592481754670344
1.0046319223464522,0.2855988643452979,0.2179144166314963,592.1590063440872,-1.0,-1.0,0.0001099940596287348,0.6000175952747483,0.7999867956797881
1.0046319223464528,0.28559886434529225,0.21791441663136366,592.1590063440872,-1.0,-1.0,0.00010169086347550165,0.5547236602588614,0.8320346449565544
1.0046319223464522,0.2855988643452979,0.2179144166314963,592.1590063440872,-1.0,-1.0,9.432144719922646e-05,0.5145234944717803,0.8574762764881676
1.0046319223464522,0.2855988643452979,0.2179144166314963,592.1590063440872,-1.0,-1.0,8.778787942388409e-05,0.47888288225728765,0.8778787942388409
0.9958282893001374,0.28776340024812913,0.2407732057875044,690.842482071973,-1.0,-1.0,0.00015713387418430947,0.9999999753089454,0.00015713387418430947
0.9958282893001374,0.28776340024812913,0.2407732057875044,690.842482071973,-1.0,-1.0,0.00015555166669727625,0.989930806861466,0.14155201669452136
0.9958282893105036,0.2877634003160284,0.24077320596535584,690.8424820713617,-1.0,-1.0,0.00015108350489766766,0.9614954251687569,0.27482089540885746
0.995828289300136,0.2877634002481191,0.240773205787478,690.8424820719731,-1.0,-1.0,0.0001444241258538857,0.9191151369341285,0.3939890153294001
0.9958282893105036,0.2877634003160284,0.24077320596535584,690.8424820713617,-1.0,-1.0,0.00013642645293897998,0.8682179465036685,0.49618300933907017
0.9958282893001374,0.28776340024812913,0.2407732057875044,690.842482071973,-1.0,-1.0,0.00012786237987043038,0.8137161854954188,0.5812623788909764
0.9958282893001374,0.28776340024812913,0.2407732057875044,690.842482071973,-1.0,-1.0,0.00011930361022423546,0.7592481754670344,0.6508011937732043
0.9958282893105036,0.2877634003160284,0.24077320596535584,690.8424820713617,-1.0,-1.0,0.00011111043004741428,0.7071067768217444,0.7071067768217444
0.995828289300136,0.2877634002481191,0.240773205787478,690.8424820719731,-1.0,-1.0,0.00010347453330337833,0.6585119299426996,0.7525702807154705
0.9958282893001374,0.28776340024812913,0.2407732057875044,690.842482071973,-1.0,-1.0,9.6472968002137e-05,0.6139539683655998,0.7893418241934849
0.9958282893105036,0.2877634003160284,0.24077320596535584,690.8424820713617,-1.0,-1.0,9.011321267979066e-05,0.5734804854941877,0.8192192164719769
0.995828289300136,0.2877634002481191,0.240773205787478,690.8424820719731,-1.0,-1.0,8.436475890751351e-05,0.536897325687416,0.8436475890751352
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,0.00013749484134403526,0.9999999810951683,0.00013749484134403526
0.9937137723249364,0.2716994445091263,0.19551906143102984,789.5259583326241,-1.0,-1.0,0.00013643106942670875,0.9922631679404526,0.12415227317830495
0.9937137723249364,0.2716994445091263,0.19551906143102984,789.5259583326241,-1.0,-1.0,0.000133386353386186,0.9701189481777306,0.24262977680947231
0.9937137723133906,0.27169944453287004,0.19551906143227887,789.5259583318254,-1.0,-1.0,0.00012873679559833315,0.936302714386677,0.3511939783922528
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,0.0001229757442231816,0.8944025877351997,0.44726278173971146
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,0.00011659269176471635,0.8479786472047819,0.5300303767624005
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,0.0001099940596287348,0.7999867956797881,0.6000175952747483
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,0.00010347453330337833,0.7525702807154705,0.6585119299426996
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,9.722353607103175e-05,0.7071067778446138,0.7071067778446138
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,9.134738153120277e-05,0.6643695058764376,0.7474042756883009
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,8.589378798927444e-05,0.6247055200459929,0.7808604266104939
0.9937137723249392,0.2716994445091209,0.1955190614310296,789.5259583326242,-1.0,-1.0,8.087255899545887e-05,0.5881861215739723,0.8087255899545888
1.0044124562327383,0.2743921245577356,0.2120410814857931,888.2094349467466,-1.0,-1.0,0.00012221950440752783,0.9999999850623926,0.00012221950440752783
1.0044124562494516,0.2743921247107465,0.21204108259026194,888.2094349487683,-1.0,-1.0,0.00012147052931251331,0.9938718708349839,0.11053818167438711
1.0044124562410934,0.27439212463422724,0.21204108203792826,888.2094349477575,-1.0,-1.0,0.00011930669747206564,0.976167398716441,0.2170188827016874
1.0044124562494516,0.2743921247107465,0.21204108259026194,888.2094349487683,-1.0,-1.0,0.00011594476902583454,0.948660100169378,0.31629732990247655
1.0044124562494516,0.2743921247107465,0.21204108259026194,888.2094349487683,-1.0,-1.0,0.00011168278099180048,0.9137885140749115,0.40619027446717837
1.0044124562494516,0.2743921247107465,0.21204108259026194,888.2094349487683,-1.0,-1.0,0.00010683660627345671,0.8741371125294226,0.4856792121191342
1.0044124562327414,0.2743921245577631,0.21204108148599188,888.2094349467468,-1.0,-1.0,0.00010169086347550164,0.8320346449565543,0.5547236602588614
1.0044124562410968,0.2743921246342547,0.2120410820381269,888.2094349477576,-1.0,-1.0,9.6472968002137e-05,0.7893418241934849,0.6139539683655998
1.0044124562410968,0.2743921246342547,0.2120410820381269,888.2094349477576,-1.0,-1.0,9.134738153120277e-05,0.7474042756883009,0.6643695058764376
1.0044124562494516,0.2743921247107465,0.21204108259026194,888.2094349487683,-1.0,-1.0,8.64222413280282e-05,0.7071067785459266,0.7071067785459266
1.0044124562494516,0.2743921247107465,0.21204108259026194,888.2094349487683,-1.0,-1.0,8.176109099993536e-05,0.668969246561471,0.7432900782804124
1.0044124562410968,0.2743921246342547,0.2120410820381269,888.2094349477576,-1.0,-1.0,7.73950400251696e-05,0.6332462174859376,0.7739504002516959
1.0034720520609917,0.28922211741028325,0.21450626477196832,986.8929118123308,-1.0,-1.0,0.00010999889868003984,0.9999999879002421,0.00010999889868003984
1.0034720520609917,0.28922211741028325,0.21450626477196832,986.8929118123308,-1.0,-1.0,0.00010945192237689426,0.9950274263283456,0.09960124936297376
1.0034720520609917,0.28922211741028325,0.21450626477196832,986.8929118123308,-1.0,-1.0,0.00010786096936326339,0.9805640724814275,0.19619910327177612
1.0034720520491065,0.28922211733239506,0.2145062643648636,986.8929118135788,-1.0,-1.0,0.00010535760414270352,0.9578059792613176,0.28741554410129516
1.0034720520491065,0.28922211733239506,0.2145062643648636,986.8929118135788,-1.0,-1.0,0.00010212908969132774,0.9284555543838605,0.37144349920735903
1.0034720520728768,0.28922211748817145,0.21450626517907295,986.8929118110832,-1.0,-1.0,9.83838421556467e-05,0.8944075090369842,0.4472529464395699
1.00347205206099,0.28922211741027193,0.21450626477190904,986.8929118123312,-1.0,-1.0,9.432144719922646e-05,0.8574762764881676,0.5145234944717803
1.0034720520609917,0.28922211741028325,0.21450626477196832,986.8929118123308,-1.0,-1.0,9.011321267979066e-05,0.8192192164719769,0.5734804854941877
1.0034720520728768,0.28922211748817145,0.21450626517907295,986.8929118110832,-1.0,-1.0,8.589378798927444e-05,0.7808604266104939,0.6247055200459929
1.0034720520491065,0.28922211733239506,0.2145062643648636,986.8929118135788,-1.0,-1.0,8.176109099993536e-05,0.7432900782804124,0.668969246561471
1.0034720520609917,0.28922211741028325,0.21450626477196832,986.8929118123308,-1.0,-1.0,7.778096788555629e-05,0.7071067790475923,0.7071067790475923
1.0034720520609917,0.28922211741028325,0.21450626477196832,986.8929118123308,-1.0,-1.0,7.399367232311991e-05,0.6726764750894831,0.7399367232311992
0.9935201077959964,0.2824104896320258,0.19082865898638487,1085.57638885621,-1.0,-1.0,9.999999900000002e-05,0.9999999900000002,9.999999900000002e-05
0.9935201077760208,0.28241048959396065,0.1908286589950995,1085.5763888577194,-1.0,-1.0,9.958850344890404e-05,0.9958850344890403,0.09062553813850266
0.9935201077760208,0.28241048959396065,0.1908286589950995,1085.5763888577194,-1.0,-1.0,9.838557347298923e-05,0.9838557347298922,0.17896335814736739
0.9935201077760208,0.28241048959396065,0.1908286589950995,1085.5763888577194,-1.0,-1.0,9.64746003842268e-05,0.9647460038422679,0.26318270984817066
0.9935201077959964,0.2824104896320258,0.19082865898638487,1085.57638885621,-1.0,-1.0,9.397742107899508e-05,0.9397742107899507,0.3417958804643051
0.9935201077959964,0.2824104896320258,0.19082865898638487,1085.57638885621,-1.0,-1.0,9.103477669841722e-05,0.9103477669841722,0.41384409487100465
0.9935201077760208,0.28241048959396065,0.1908286589950995,1085.5763888577194,-1.0,-1.0,8.778787942388409e-05,0.8778787942388409,0.47888288225728765
0.9935201077959964,0.2824104896320258,0.19082865898638487,1085.57638885621,-1.0,-1.0,8.436475890751353e-05,0.8436475890751353,0.5368973256874161
0.9935201077959964,0.2824104896320258,0.19082865898638487,1085.57638885621,-1.0,-1.0,8.087255899545887e-05,0.8087255899545888,0.5881861215739723
0.9935201077560428,0.2824104895558908,0.1908286590038151,1085.5763888592294,-1.0,-1.0,7.73950400251696e-05,0.7739504002516959,0.6332462174859376
0.9935201077760208,0.28241048959396065,0.1908286589950995,1085.5763888577194,-1.0,-1.0,7.399367232311993e-05,0.7399367232311993,0.6726764750894833
0.9935201077959964,0.2824104896320258,0.19082865898638487,1085.57638885621,-1.0,-1.0,7.071067794187806e-05,0.7071067794187805,0.7071067794187805
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.9999987924185623,0.00109889977188853,0.00109889977188853
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.7071065677140016,0.0007770401843011006,0.7071065677140016
0.8430136323953245,0.29519302888798793,0.17914266978325472,0.02517957556116949,-1.0,-1.0,0.4474101944589648,0.0004916595543505108,0.8943287293635791
0.8430136323953243,0.29519302888798793,0.1791426697832551,0.02517957556116965,-1.0,-1.0,0.3164363786210731,0.00034773228419898147,0.9486136712948213
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.24272389152439375,0.00026672955112570746,0.9700953774441979
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.19628204665851154,0.0002156945567675951,0.9805474550654874
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.16454559307190839,0.0001808193330460532,0.9863694617662201
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.14155201669452136,0.00015555166669727625,0.989930806861466
0.8430136323953245,0.29519302888798793,0.17914266978325472,0.02517957556116949,-1.0,-1.0,0.12415227317830495,0.00013643106942670875,0.9922631679404526
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.11053818167438711,0.00012147052931251331,0.9938718708349839
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.09960124936297376,0.00010945192237689426,0.9950274263283456
0.8430136323953241,0.2951930288879882,0.17914266978325472,0.02517957556116981,-1.0,-1.0,0.09062553813850266,9.958850344890404e-05,0.9958850344890403
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.7071065677140016,0.7071065677140016,0.0007770401843011006
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.5773502691896257,0.5773502691896257,0.5773502691896257
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.4083978730500438,0.4083978730500438,0.8163469572286042
0.9663216269713344,0.2760287282618826,0.20595831676283674,3.9134571381079466,-1.0,-1.0,0.30169216699268303,0.30169216699268303,0.9044134412703729
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.23587505471541162,0.23587505471541162,0.9427226087911562
0.9663216269713344,0.2760287282618826,0.20595831676283674,3.9134571381079466,-1.0,-1.0,0.19260686676721547,0.19260686676721547,0.9621877102458918
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.1623622756937254,0.1623622756937254,0.9732815537464529
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.14015484302014586,0.14015484302014586,0.980159803274954
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.12320636703564594,0.12320636703564594,0.9847031950002779
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.10986899286802584,0.10986899286802584,0.9878550545562499
0.9663216269713356,0.2760287282618813,0.20595831676283846,3.913457138107945,-1.0,-1.0,0.0991108530932362,0.0991108530932362,0.9901283137039674
0.9663216269713346,0.2760287282618826,0.2059583167628366,3.9134571381079457,-1.0,-1.0,0.09025566213662527,0.09025566213662527,0.9918204630398381
0.98170471871683,0.2904496097879977,0.22126037984384575,7.487886900939928,-1.0,-1.0,0.4474101944589648,0.8943287293635791,0.0004916595543505108
0.98170471871683,0.2904496097879977,0.22126037984384575,7.487886900939928,-1.0,-1.0,0.4083978730500439,0.8163469572286043,0.4083978730500439
0.9817047187168304,0.2904496097879977,0.22126037984384345,7.487886900939928,-1.0,-1.0,0.33349620806989677,0.6666259367902662,0.6666259367902662
0.9817047187168294,0.2904496097879974,0.2212603798438476,7.487886900939926,-1.0,-1.0,0.26742916736968403,0.5345644565334674,0.8016997456972507
0.98170471871683,0.2904496097879977,0.22126037984384575,7.487886900939928,-1.0,-1.0,0.2183778698344824,0.43651576398782804,0.8727915522945193
0.98170471871683,0.2904496097879977,0.22126037984384575,7.487886900939928,-1.0,-1.0,0.18272143068467747,0.3652420685883828,0.9128039822994988
0.98170471871683,0.2904496097879977,0.22126037984384575,7.487886900939928,-1.0,-1.0,0.15630782144992314,0.31244387606308816,0.9369880945157482
0.9817047187168304,0.2904496097879977,0.2212603798438457,7.4878869009399285,-1.0,-1.0,0.1362047195656721,0.272259763615338,0.9525349838636673
0.98170471871683,0.2904496097879977,0.22126037984384575,7.487886900939928,-1.0,-1.0,0.12049715667697505,0.24086189889606333,0.9630503522105929
0.9817047187168298,0.2904496097879977,0.22126037984384975,7.4878869009399285,-1.0,-1.0,0.10793483171172943,0.21575105371828115,0.970464607764143
0.98170471871683,0.2904496097879977,0.22126037984384575,7.487886900939928,-1.0,-1.0,0.09768406128685798,0.19526077745142273,0.9758745067679406
0.9817047187168304,0.2904496097879977,0.22126037984384345,7.487886900939928,-1.0,-1.0,0.08917418545108163,0.17825037729177748,0.97993610385804
1.0016832417756296,0.25732928776207803,0.18921598788741897,9.79185340754982,-1.0,-1.0,0.3164363786210731,0.9486136712948213,0.00034773228419898147
1.001683241775631,0.2573292877620793,0.1892159878874184,9.791853407549816,-1.0,-1.0,0.30169216699268303,0.9044134412703729,0.30169216699268303
1.00168324177563,0.2573292877620785,0.1892159878874188,9.791853407549816,-1.0,-1.0,0.26742916736968403,0.8016997456972507,0.5345644565334674
1.0016832417756272,0.25732928776207603,0.18921598788741914,9.79185340754982,-1.0,-1.0,0.22957506571787742,0.6882206365696368,0.6882206365696368
1.00168324177563,0.2573292877620785,0.1892159878874188,9.791853407549816,-1.0,-1.0,0.1962654470543323,0.5883649885321083,0.7844147592709964
1.00168324177563,0.2573292877620785,0.1892159878874188,9.791853407549816,-1.0,-1.0,0.1691689460417124,0.5071350382437269,0.8451011304457413
1.0016832417756296,0.25732928776207803,0.18921598788741897,9.79185340754982,-1.0,-1.0,0.14756886518758916,0.442382268386531,0.8846023731849438
1.0016832417756296,0.25732928776207803,0.18921598788741897,9.79185340754982,-1.0,-1.0,0.13030540551328704,0.39062983103323845,0.9112786820731413
1.0016832417756296,0.25732928776207803,0.18921598788741897,9.79185340754982,-1.0,-1.0,0.11635476568209163,0.348808572286534,0.92994308879764
1.0016832417756296,0.25732928776207803,0.18921598788741897,9.79185340754982,-1.0,-1.0,0.10492731551205896,0.314551337051535,0.943423401669963
