epoch,train_loss,test_loss,learning_rate
1,0.2634408319431047,0.14345673501025885,0.1
2,0.08566964345984161,0.05415959958530341,0.1
3,0.049668146030356485,0.04932405465748161,0.1
4,0.03912132293296357,0.027647460612934084,0.1
5,0.032406016058909394,0.03518163947349725,0.1
6,0.027938329240617652,0.02202631194726564,0.1
7,0.02469660332115988,0.023461818233675633,0.1
8,0.022920195300442477,0.02089446282867963,0.1
9,0.0211900691051657,0.019484377881356825,0.1
10,0.019941645027138293,0.021829520591224234,0.1
11,0.018799491657409816,0.014812719380909887,0.1
12,0.018138283773635824,0.01597969344778297,0.1
13,0.017399616953916848,0.014517102211830207,0.1
14,0.016671834982310733,0.017090377162288253,0.1
15,0.016181640403810888,0.014777648627835637,0.1
16,0.015608468171364317,0.013358337321551516,0.1
17,0.015599719583212088,0.015073462098371238,0.1
18,0.014893747022530684,0.016184361686270375,0.1
19,0.014796873150238147,0.016608319649628053,0.1
20,0.014337116668466479,0.015491575311364917,0.1
21,0.013987970299397906,0.012625623476342298,0.1
22,0.014143990203738212,0.013447353926991734,0.1
23,0.013478967412374913,0.01387536049238406,0.1
24,0.01342961583674575,0.01302026554069016,0.1
25,0.013295454080216587,0.01862167353470189,0.1
26,0.01284161395005261,0.018451681134756655,0.1
27,0.012809349525875102,0.01020614964577059,0.1
28,0.012712503133807332,0.011232059588267779,0.1
29,0.01242396150327598,0.009450685864818903,0.1
30,0.012229333726378779,0.010459716531913727,0.1
31,0.011911712042832126,0.010313526227061326,0.1
32,0.011898556449450553,0.011678668382422378,0.1
33,0.011636680901283399,0.008944470400747377,0.1
34,0.011607957160643612,0.012155752558028326,0.1
35,0.011354803865154584,0.011989318078073363,0.1
36,0.011197256482749557,0.01471275619813241,0.1
37,0.011068391622975468,0.018288514032416665,0.1
38,0.01090113693382591,0.008460749324100713,0.1
39,0.010710884564711401,0.014281512380111962,0.1
40,0.010566473957927277,0.00907098070398206,0.1
41,0.010230533586194118,0.014235585716475423,0.1
42,0.010238168346695602,0.008050048703250165,0.1
43,0.01010658908363742,0.008650678693278072,0.1
44,0.0098902365208293,0.007445599503504733,0.1
45,0.009781164173424865,0.010948737047341032,0.1
46,0.009776260682071249,0.010887100032996387,0.1
47,0.009589752028308187,0.00887894063256681,0.1
48,0.009350728150457144,0.009423209699064804,0.1
