epoch,train_loss,test_loss
62,0.011006887831414739,0.011072481768981865
63,0.011150731716770678,0.011348918487783521
64,0.010949704313340287,0.010018579228781164
65,0.010876187726389618,0.012770186853207027
66,0.010756177743120739,0.01013502262668529
67,0.010769744775413224,0.010996012543716157
68,0.01067011315530787,0.010968554784388592
69,0.010624512336216868,0.009740086511010304
70,0.01080234088934958,0.01174512990944398
71,0.010360840382054448,0.009904256702284328
72,0.010464585884474218,0.01125699557189364
73,0.010513278654931735,0.009585835540977618
74,0.010343658095225692,0.011144461065220336
75,0.010220632956673702,0.009464428788051009
76,0.01013490280834958,0.009348778293157617
77,0.010115082138217985,0.00998660595001032
78,0.01009913162017862,0.010365636625792832
79,0.010033156007217865,0.009250139409074714
80,0.010098289351444691,0.009524485816170151
81,0.010021730547305197,0.011114683164244828
82,0.009891739012673498,0.010822157206130214
83,0.009835300926739971,0.011770194176545677
84,0.009779455128591508,0.00905963485284398
85,0.009848262203546862,0.010910299779303993
86,0.009847868786503872,0.010784450646606275
87,0.009660990460542963,0.00937564234365709
88,0.009606761536560952,0.0087543862030725
89,0.009567213195453709,0.009778470239640834
90,0.009543634024448694,0.00885060333646834
91,0.009721574659924953,0.008864335076941643
92,0.009537495870608837,0.00927521478093695
93,0.009335819606591637,0.008842809102886045
94,0.009473965484260893,0.009137525838644554
95,0.00939076227058346,0.009757705438726892
96,0.009476053931284695,0.011165895246085711
97,0.00927337195452613,0.008540949839225504
98,0.009157396919714908,0.009175970178621356
99,0.00932878500975979,0.00898963970898573
100,0.009168490743807827,0.00876425542558233
101,0.009097363014006987,0.009273105621881161
102,0.009118950077875828,0.011411140640848316
103,0.009085755386234571,0.008429062009478608
104,0.009031178331157814,0.011060025157639757
105,0.009087090340908616,0.008290611286356579
106,0.008816290558703865,0.008181086835199192
107,0.00902796489885077,0.008215225363965146
108,0.008818608143677313,0.008901843614294193
109,0.008917468129657208,0.008540070124727208
110,0.008971823413545887,0.008327167283957049
111,0.00886032595532015,0.008040002784400712
112,0.008781024895530815,0.008402410513081122
113,0.008706827188531557,0.008343058304841786
114,0.008755219497252255,0.00794736440545724
115,0.008739609808738653,0.0098756694366845
116,0.008789626486832276,0.009312465124724743
117,0.00858303006971255,0.007930935847689398
118,0.008475340048316866,0.014480399467089834
119,0.008602133322274313,0.008653027973293016
120,0.00863183794543147,0.008049153296742589
121,0.008438011253019795,0.00873101004884423
122,0.008673142102003718,0.007741359153975888
123,0.008632182924387355,0.008462317331092588
124,0.0084763882891275,0.008110973851774663
125,0.00829938918701373,0.007669111577658138
126,0.008370539398941522,0.013669351409965506
127,0.008348879017479096,0.00805227900321673
128,0.008361899066949263,0.007844449219410307
129,0.008364706551656127,0.007651226268790196
130,0.008443655285518617,0.007694436517970947
131,0.00830258798552677,0.007742477643090145
132,0.008358832673790555,0.008425741344399284
133,0.008157418759850165,0.009770334991432416
134,0.008070006375589097,0.007773453052019856
135,0.00824272354754309,0.011146014727225217
136,0.008290308581199496,0.007455419492519771
137,0.00791599824403723,0.007988086647043625
138,0.008082317782876393,0.009717679250170476
139,0.008181599005280683,0.0075893814113806
140,0.007964113764852907,0.00841221980585639
141,0.008016088909547156,0.007372381545525665
142,0.007993480599640558,0.00789529616003468
143,0.008138869698547447,0.008208296574691
144,0.007910831035502875,0.007527678558641734
145,0.00793211961281486,0.008344911719032098
146,0.00783121451541471,0.007231367036389808
147,0.007763123409822583,0.00797708817718861
148,0.00788402683644866,0.007531190875160973
149,0.0078243215510156,0.007416131008940283
150,0.007845458936644718,0.012513913965861623
