epoch,train_loss,test_loss,learning_rate
1,0.05150169221529116,0.042422274408163506,0.01
2,0.03762672090049212,0.03499547027905161,0.01
3,0.033305999344059575,0.031713606447253066,0.01
4,0.030946568227373062,0.03030865857959725,0.01
5,0.029525402364476275,0.028792335449252277,0.01
6,0.028426674633131675,0.02810270158011311,0.01
7,0.027572947546529274,0.027277902503847144,0.01
8,0.0262749460254175,0.025172030916437507,0.01
9,0.02505809970277672,0.024563545552664438,0.01
10,0.024334498300837972,0.02398825146568318,0.01
11,0.023742883751013626,0.02335088499006815,0.01
12,0.02325098079163581,0.022638555294252002,0.01
13,0.022865999912998328,0.02295801444600026,0.01
14,0.02259347985110556,0.0218429832389423,0.01
15,0.022226177063615373,0.02175650346519736,0.01
16,0.021952820676378906,0.023187262995052152,0.01
17,0.02176332093387221,0.021534040423769815,0.01
18,0.021539681189848732,0.02140645886713173,0.01
19,0.02141635348632311,0.022192759373380493,0.01
20,0.021187283621014408,0.020960823245501768,0.01
21,0.02098998086992651,0.021432286138491085,0.01
22,0.02080200450650106,0.020562417147060235,0.01
23,0.020752094442335268,0.020272987395486174,0.01
24,0.020663848039694132,0.020975395153703478,0.01
25,0.020604761973954736,0.020685723477314847,0.01
26,0.02040233458004271,0.020286685546743684,0.01
27,0.020317726966459303,0.0201493132240527,0.01
28,0.020190417060318093,0.020443187015674387,0.01
29,0.020120257684029638,0.019733904729946516,0.01
30,0.02007688890909776,0.020604911682894453,0.01
31,0.019961797169720134,0.019560960664142233,0.01
32,0.01992217524520432,0.02122076639847364,0.01
33,0.019810731888283042,0.01987323245111232,0.01
34,0.019752549971453846,0.019943462772256074,0.01
35,0.019654871243983508,0.01914407633933782,0.01
36,0.019588267127983273,0.01932778289958757,0.01
37,0.019520747570786624,0.019075352521807264,0.01
38,0.019433578531024977,0.01934341726776135,0.01
39,0.019387460603999596,0.01895613743622865,0.01
40,0.019346279689731696,0.018870792189069712,0.01
41,0.019267145567573606,0.019009260663976117,0.01
42,0.019236346462275834,0.019297030452483644,0.01
43,0.019080148860812187,0.01880016659008106,0.01
44,0.01908195871549348,0.018802922294999008,0.01
45,0.01901730885147117,0.018949212814623025,0.01
46,0.019021929375206432,0.018741809254182347,0.01
47,0.01894815411690312,0.018874472944783824,0.01
48,0.018906952186565226,0.019172614509200988,0.01
49,0.01884564048067356,0.018769400319239744,0.01
50,0.018768104463815688,0.019212848510069307,0.01
51,0.01882742896404428,0.01873810579709243,0.01
52,0.018750169364114604,0.01892128715029685,0.01
53,0.018713393843887996,0.018374260423782592,0.01
54,0.018653212268836795,0.018461164185137022,0.01
55,0.01861366439300279,0.01888366258276316,0.01
56,0.01853826517549654,0.01828832805166409,0.01
57,0.018536622684526567,0.018820579690703502,0.01
58,0.018518595665227622,0.018517665687638026,0.01
59,0.01847384087042883,0.018971888234858247,0.01
60,0.018420792700101933,0.01815528221234369,0.01
61,0.01842870856402442,0.018595951719325966,0.01
62,0.018408545933586234,0.01905649155737289,0.01
63,0.018377548619949568,0.01811210829560878,0.01
64,0.01834579359429578,0.018715473639798197,0.01
65,0.018347005936472368,0.017992076268225597,0.01
66,0.01826024489128031,0.018245250334148297,0.01
67,0.018276440522555882,0.018446244617031576,0.01
68,0.01823372303469417,0.01798316830400533,0.01
69,0.018195756820884222,0.019559664729943808,0.01
70,0.018200158381368965,0.01859931367148723,0.01
71,0.01817962994566187,0.01803575605590595,0.01
72,0.018151055133979146,0.018036438811492795,0.01
73,0.0180805249659655,0.017844617209145024,0.01
74,0.018068271819114065,0.017794729775535718,0.01
75,0.01811975004694735,0.01784682758579341,0.01
76,0.018063777525676415,0.018157780898715524,0.01
77,0.018084794751678904,0.017709178928053005,0.01
78,0.017981066051094483,0.018174896887212525,0.01
79,0.017996093065400297,0.018162169817175406,0.01
80,0.017938471311936155,0.018394780039864903,0.01
81,0.017950401294122762,0.017868130211718382,0.01
82,0.017975007756225143,0.01868331327054572,0.01
