epoch,train_loss,test_loss,learning_rate
1,0.24053342518086235,0.13837284060505528,0.1
2,0.09407138786899547,0.06346223461364085,0.1
3,0.05329404009195666,0.0545145258315218,0.1
4,0.041538271185321114,0.058455768107281376,0.1
5,0.03482593570991109,0.038808608615460496,0.1
6,0.029900893708691,0.03189173595203708,0.1
7,0.026442643092013895,0.021622875257162378,0.1
8,0.023377803339002034,0.021971882345387713,0.1
9,0.02102015742721657,0.022964642588049172,0.1
10,0.018638433797750622,0.020514241005682075,0.1
11,0.016775486211602887,0.015002494856404761,0.1
12,0.015623353442642839,0.015094927319829973,0.1
13,0.01453842645821472,0.013120307813708982,0.1
14,0.01377450254978612,0.015572259336477146,0.1
15,0.013192351087927818,0.012419815497511687,0.1
16,0.012617762092656146,0.015143930105453668,0.1
17,0.011999373239620277,0.009596240174917815,0.1
18,0.01191914966252322,0.009330325266443349,0.1
19,0.011358949246350676,0.010729916321579366,0.1
20,0.011027346073339384,0.01080697014850254,0.1
21,0.01094867237455522,0.01388270380887358,0.1
22,0.010646275260175269,0.015215996000915766,0.1
23,0.010463654797058552,0.009366002211075586,0.1
24,0.010126740926643833,0.008070744465027625,0.1
25,0.01005624611163512,0.007718352952118342,0.1
26,0.00973960857023485,0.009370076104726953,0.1
27,0.009527596956662212,0.008674263285744626,0.1
28,0.009398155832507958,0.0209046576556284,0.1
29,0.009342611768515781,0.009539543594000862,0.1
30,0.009089217074215412,0.011684517724012645,0.1
31,0.008872587630758062,0.008472154389795226,0.1
32,0.008687825240194798,0.009083820911958659,0.1
33,0.008478132761859646,0.006604083178196257,0.1
34,0.008540687929683675,0.007118880065196814,0.1
35,0.008257080097294723,0.00840651901778377,0.1
36,0.008098399877392998,0.010652105826496457,0.1
37,0.008005185839332019,0.006905350334127433,0.1
38,0.007753461993609865,0.009822640307053614,0.1
39,0.007614304164502149,0.007739628869652127,0.1
40,0.0076080582686699925,0.007057970297173597,0.1
41,0.007592360220539073,0.0064547707651703,0.1
42,0.007202874108140046,0.007258495654095896,0.1
43,0.007296885983863225,0.010476072182063945,0.1
44,0.00703619569617634,0.0074651166817056944,0.1
45,0.007093749336587886,0.0049381983351971335,0.1
46,0.006917268987939072,0.005860193476449543,0.1
47,0.006717571658082306,0.005157629468982729,0.1
48,0.0067341784799161055,0.013527001970408795,0.1
49,0.006599100417806767,0.0052790907013695685,0.1
50,0.006445200781066281,0.005558112889023808,0.1
51,0.006471303694221812,0.004441299968554328,0.1
52,0.006387583884061314,0.008093445541647573,0.1
53,0.006255541203427128,0.004936858908137462,0.1
54,0.006129996303158502,0.004711077752581332,0.1
55,0.006040893733346214,0.011908553203684278,0.1
56,0.006057040112015481,0.004708636865446655,0.1
57,0.005800369693509613,0.008838905497686938,0.1
58,0.0059147832536837084,0.005588539453650204,0.1
59,0.00577675760005756,0.003973536816241297,0.1
60,0.005757596679225875,0.005206939834655107,0.1
61,0.005648847603976416,0.004174587858239344,0.1
62,0.005564635785995051,0.00719548265566118,0.1
63,0.005484923436112391,0.003930556855290585,0.1
64,0.005478793507597099,0.003829857998789521,0.1
65,0.005417282647686079,0.0038835330119278903,0.1
66,0.005372604529450958,0.0037284221900821045,0.1
67,0.005274494378827512,0.0038316968238602082,0.1
68,0.005253699972333076,0.008139630481018685,0.1
69,0.005213753675925545,0.0038690409432456364,0.1
70,0.005252912620392939,0.006070629567354141,0.1
71,0.005069241137049782,0.003881555404223036,0.1
72,0.005095639907134076,0.010340388112041788,0.1
73,0.005010166627665361,0.00419701325862358,0.1
74,0.004947710403939709,0.0036218427464579385,0.1
75,0.005019731552844557,0.005117509427266972,0.1
76,0.004905990508268588,0.004054355625557946,0.1
77,0.004888144712895155,0.0034733646335371304,0.1
78,0.00489382199186366,0.0053495072388129,0.1
79,0.004755952979709642,0.005016979070690771,0.1
80,0.004784973847757404,0.005229427939533101,0.1
81,0.004838254839220705,0.004408813253103289,0.1
82,0.004766565610383016,0.004411691104905913,0.1
83,0.0047092917268552505,0.011382060647398854,0.1
84,0.004602261396163764,0.003444530554843368,0.1
85,0.004671623219813531,0.0037772920286806766,0.1
86,0.004624842887860723,0.003826416075656501,0.1
87,0.004620300226961262,0.003632845195970731,0.1
88,0.004465082514798269,0.005666001902039473,0.1
89,0.0045608586556045334,0.004023548620170914,0.1
90,0.004537996049427117,0.005464180064057776,0.1
91,0.0032227791094919665,0.0032108496493310668,0.010000000000000002
92,0.003201145098428242,0.0031987758719575748,0.010000000000000002
93,0.0031905353251689425,0.0031887748063794182,0.010000000000000002
94,0.003181845490859511,0.0031818783550018755,0.010000000000000002
95,0.00317419054316512,0.0031746589164443626,0.010000000000000002
96,0.0031672014365904033,0.0031667690350635287,0.010000000000000002
97,0.00316057345092607,0.003160583407783027,0.010000000000000002
98,0.003154557963134721,0.0031572432405664584,0.010000000000000002
99,0.0031487884706196687,0.003151457732407531,0.010000000000000002
100,0.003143349524665003,0.0031444110982799126,0.010000000000000002
101,0.0031381066519922266,0.003139159679800893,0.010000000000000002
102,0.003133109774401722,0.0031340512007591317,0.010000000000000002
103,0.0031283364670040706,0.003130034703014341,0.010000000000000002
104,0.003123765304335393,0.0031252637246992282,0.010000000000000002
105,0.0031192360517646495,0.003121489645612504,0.010000000000000002
106,0.0031149815323684984,0.003117029028411101,0.010000000000000002
107,0.003110711242382725,0.0031138666531963584,0.010000000000000002
108,0.0031069538371715074,0.0031111885777985056,0.010000000000000002
109,0.00310284131730441,0.0031048223474742067,0.010000000000000002
110,0.003099180420394987,0.0031013301112883104,0.010000000000000002
111,0.003095367696175041,0.003098250289282684,0.010000000000000002
112,0.0030918747894853973,0.0030945792460503677,0.010000000000000002
113,0.003088196088404705,0.0030917623403365724,0.010000000000000002
114,0.0030848330579465255,0.003087007848613818,0.010000000000000002
115,0.003081602100864984,0.003083975613262737,0.010000000000000002
116,0.003077848680744258,0.0030825586655798057,0.0010000000000000002
117,0.0030773876518166315,0.0030821583497163373,0.0010000000000000002
118,0.003077026454072135,0.003081764854917613,0.0010000000000000002
119,0.003076658562834685,0.003081596778841534,0.0010000000000000002
120,0.0030763815201741334,0.0030812512049548484,0.0010000000000000002
121,0.00307600861066021,0.003080875793384621,0.0010000000000000002
122,0.0030757028431010742,0.003080644210082634,0.0010000000000000002
123,0.003075376792694442,0.003080184563877992,0.0010000000000000002
124,0.0030750690499553456,0.003079843078497409,0.0010000000000000002
125,0.003074746892865126,0.0030795018475328105,0.0010000000000000002
126,0.0030744080536533147,0.003079197840464379,0.0010000000000000002
127,0.003074045763351023,0.003078898649206773,0.0010000000000000002
128,0.003073760174253645,0.0030785135301509095,0.0010000000000000002
129,0.0030733764371446643,0.0030783080521602337,0.0010000000000000002
130,0.003073119976518986,0.003078064461393903,0.0010000000000000002
131,0.0030727658874820916,0.0030776692071716144,0.0010000000000000002
132,0.003072466409066692,0.003077356744373295,0.0010000000000000002
133,0.003072134238900617,0.003077222048596013,0.0010000000000000002
134,0.0030718234565574676,0.0030766929771440725,0.0010000000000000002
135,0.0030715292230403674,0.003076431958519,0.0010000000000000002
136,0.003071205491044869,0.0030760265538507764,0.0010000000000000002
137,0.0030708927088805163,0.0030757503167842515,0.0010000000000000002
138,0.003070586407169079,0.0030754223393644983,0.0010000000000000002
139,0.0030702592853534346,0.0030750972205229724,0.0010000000000000002
140,0.003069904632284306,0.003074778930992276,0.0010000000000000002
141,0.00306954825296998,0.003074722936677669,0.00010000000000000003
142,0.003069510904024355,0.0030746850685682147,0.00010000000000000003
143,0.0030694760603364557,0.003074650757043855,0.00010000000000000003
144,0.0030694452248280868,0.0030746152068604716,0.00010000000000000003
145,0.003069411310328481,0.0030745821761956906,0.00010000000000000003
146,0.0030693825788330287,0.0030745495037020495,0.00010000000000000003
147,0.0030693513944667454,0.0030745207300545492,0.00010000000000000003
148,0.003069305377236257,0.00307451048870765,0.00010000000000000003
149,0.003069295440412437,0.0030744629715142462,0.00010000000000000003
150,0.0030692569612680624,0.003074431085503117,0.00010000000000000003
