epoch,train_loss,test_loss,learning_rate
1,0.433732725083828,0.3741048901600945,0.001
2,0.34872944235801695,0.32535317928569957,0.001
3,0.30535143047571184,0.28575959607473295,0.001
4,0.26846230298280715,0.25144524696775544,0.001
5,0.23625157669186592,0.2213153025709597,0.001
6,0.2079910922050476,0.19481796926274933,0.001
7,0.1830534240603447,0.171478005280172,0.001
8,0.1611046703159809,0.15091047337031305,0.001
9,0.14184580907225608,0.13283225729650722,0.001
10,0.12486177392303943,0.1169445174080985,0.001
11,0.10999159097671508,0.10305920426259961,0.001
12,0.09696959376335144,0.09092541615989871,0.001
13,0.08554753124713897,0.08028202182741691,0.001
14,0.07566590882837772,0.07103842917017471,0.001
15,0.0669393278285861,0.06302364001559434,0.001
16,0.05951201390475035,0.0560386751995499,0.001
17,0.05302871961146593,0.050015844638111595,0.001
18,0.047379767782986165,0.04480506869074993,0.001
19,0.04253342233598232,0.04038397930469131,0.001
20,0.03842866465449333,0.036462837330679544,0.001
21,0.03478020340204239,0.03318693940726139,0.001
22,0.03171645909547806,0.030332494667150024,0.001
23,0.029049007780849935,0.027887902766428795,0.001
24,0.026833988092839718,0.02583255857826773,0.001
25,0.02490951418876648,0.02404473890506086,0.001
26,0.023215583078563213,0.022519273748784735,0.001
27,0.02184809697791934,0.021198050905588576,0.001
28,0.020640074890106917,0.020103361546283678,0.001
29,0.01960765680298209,0.019165400980521264,0.001
30,0.01866263655945659,0.018315077313504423,0.001
31,0.01793225958943367,0.017607042804024274,0.001
32,0.017272877525538206,0.016996921100805428,0.001
33,0.016692189052700996,0.016501463149069695,0.001
34,0.016237791795283556,0.016063484972468893,0.001
35,0.01583840971812606,0.0156539356952211,0.001
36,0.015473129050806165,0.015322497894142504,0.001
37,0.015165200736373664,0.015049075747473646,0.001
38,0.014882363732904197,0.014795974870317412,0.001
39,0.014679544689133763,0.014614164348420942,0.001
40,0.014458271143957972,0.014441620047323238,0.001
41,0.014291395964100957,0.014225172331757414,0.001
42,0.014129544394090771,0.014086204613640643,0.001
43,0.01394647846929729,0.013969336984151587,0.001
44,0.01385582286864519,0.013794119651884512,0.001
45,0.01374090406112373,0.013742266467919475,0.001
46,0.013660552464425563,0.013599309131951261,0.001
47,0.013497102800756692,0.013525904240296748,0.001
48,0.013378697587177158,0.013428928384225918,0.001
49,0.013383600218221546,0.013369735173955746,0.001
50,0.013274840908125043,0.013240597234165907,0.001
51,0.013226221660152077,0.013224944278579159,0.001
52,0.013101971875876188,0.013115311501300275,0.001
53,0.0130402154289186,0.013031029922042723,0.001
54,0.012939699850976467,0.012979624258414995,0.001
55,0.012885578013956546,0.01289794006545965,0.001
56,0.012867015767842532,0.012832730037526678,0.001
57,0.012768839625641704,0.012764947213475267,0.001
58,0.012674269964918494,0.01270831261240973,0.001
59,0.01265475483611226,0.012647886858566812,0.001
60,0.01258944284170866,0.012606226026843814,0.001
61,0.012530516413971782,0.012517050387137067,0.001
62,0.012407020591199398,0.012445375818133653,0.001
63,0.012410878688097,0.012444641686191684,0.001
64,0.012296351483091711,0.012353382183047464,0.001
65,0.012260357830673457,0.012362915618732609,0.001
66,0.012260992806404828,0.01222595978145462,0.001
67,0.012134279925376176,0.012170944435237195,0.001
68,0.012063714116811753,0.012101372148384127,0.001
69,0.012011965904384851,0.012038760671490118,0.001
70,0.011944175558164715,0.011960357885088837,0.001
71,0.011891306256875395,0.011911601773498202,0.001
72,0.01189073272049427,0.011863465038102521,0.001
73,0.011786618763580918,0.011828106235161909,0.001
74,0.011731367129832505,0.011761331856064032,0.001
75,0.011719634672626853,0.011739700162003661,0.001
76,0.01167000605724752,0.011690860100669371,0.001
77,0.011625124271959067,0.01167998412731372,0.001
78,0.011577293276786804,0.011634106187612042,0.001
79,0.011560277361422778,0.011569376943871043,0.001
80,0.011497286893427373,0.01153756315145352,0.001
81,0.011524027343839408,0.011506738939455577,0.001
82,0.011414954075589775,0.011445514537991587,0.001
83,0.01138864416629076,0.011402049192920663,0.001
84,0.011379227740690112,0.01142351735000473,0.001
85,0.011345960116013885,0.011350158137505067,0.001
86,0.011321154609322547,0.011299491932330872,0.001
87,0.01125814251601696,0.011278601981848851,0.001
