epoch,train_loss,test_loss
1,0.39543145676453906,0.35144988471642136
2,0.25548150442540646,0.1486243512077878
3,0.1211853549319009,0.09596252415639658
4,0.08077173311263323,0.06625702455329398
5,0.05367358799092472,0.041610911462921646
6,0.0447463015994678,0.0410980258268925
7,0.04166814890069266,0.043580361340039724
8,0.039009174516734975,0.03326878301333636
9,0.036967934858985245,0.03781040054435531
10,0.03474461245040099,0.05595600047303984
11,0.03243823728679369,0.04806949225720018
12,0.030638672490604223,0.023531370684504508
13,0.028891704025057453,0.025346619027356306
14,0.027529316595755516,0.033942429426436625
15,0.026199550004675984,0.02215376336709596
16,0.02463662629170964,0.02109988058723199
17,0.023433680535915,0.025196069506540273
18,0.022345070593679944,0.02801002112760519
19,0.021554527073167264,0.017592901049453456
20,0.020707520781240114,0.018356245832013278
21,0.01989699717378244,0.017410051036276856
22,0.01952551117710148,0.01964829916561333
23,0.01898232626107832,0.0172591930765581
24,0.01884551112540066,0.020179767550046867
25,0.018249614072653155,0.017190595046267843
26,0.01808589356796195,0.016435420792355823
27,0.01728824155870825,0.018620380598198
28,0.01744848567371567,0.01558301717605597
29,0.016752094419207424,0.017159410113623985
30,0.016913139478613934,0.018191380184337805
31,0.01639804240160932,0.021385958448130016
32,0.01627188948060696,0.01511285366412873
33,0.016165865981020034,0.01524904506591459
34,0.015979464456128578,0.014878703530606193
35,0.015810207318669806,0.017506832916211957
36,0.015572030486073345,0.017507484528662947
37,0.015517045149269203,0.014629905575614733
38,0.01541995766883095,0.015190021401504055
39,0.015197365724015982,0.01433462009668195
40,0.015039366820516686,0.014549891618274463
41,0.014915176396413396,0.01601668865090081
42,0.014740610301184157,0.014076832397064814
43,0.014749530950405945,0.014137060897580038
44,0.014557738499715924,0.014336769945803098
45,0.014614006297973296,0.01417139132138497
46,0.014305334696546197,0.013748018370436816
47,0.014346420300814013,0.01520054623504014
48,0.014158350113624086,0.013425185310770757
49,0.014067005112301557,0.013355894708074629
50,0.013939827290984492,0.01567941203635807
51,0.013848578999750316,0.0155736094507544
52,0.013829587805860986,0.015535444870086698
53,0.013726857823009293,0.013030419213852534
54,0.013286560794028143,0.013145148612869282
55,0.013467113375663758,0.012750309812642323
56,0.013355877840270598,0.013365598796323562
57,0.013329464468018462,0.012817420411738566
58,0.013110339057942231,0.012093869857684089
59,0.013348411579305927,0.012507142110456091
60,0.012763586974081894,0.012037449174871047
61,0.01279023830856507,0.012576836236015273
62,0.0129489365623643,0.013286695908949089
63,0.01272768528976788,0.011497588007284018
64,0.012560320501215756,0.012786092830550237
65,0.012579207507272561,0.017793892300105654
66,0.012292417687519142,0.011272315756844667
67,0.012409654927905649,0.01127987280196976
68,0.012166559929804255,0.010939712806527193
69,0.011946436606813222,0.010829074652671503
70,0.012231481697720786,0.012029985144617967
71,0.011922244781938691,0.01056017711564588
72,0.012173899525466065,0.012947480804674949
73,0.01193378404326116,0.011049085910393235
74,0.011754333859619995,0.010300377031283763
75,0.011614456224876146,0.010652650985090682
76,0.011409585777825365,0.012492858292146896
77,0.011714480118826032,0.00994776335118028
78,0.011199079956083248,0.013749910753880006
79,0.011046574992748599,0.009827149994671346
80,0.011106170090691496,0.012991647206363269
81,0.011047006152415027,0.0113251272579267
82,0.010769247476321955,0.01347019725634406
83,0.010860411583756406,0.009589250999270008
84,0.010411635721102357,0.011853258470849445
85,0.010882442670408636,0.00924721396411769
86,0.01053193255715693,0.010316665533270377
87,0.010344942756152402,0.009190801886337188
88,0.010164235745711873,0.012642617360106669
89,0.010320526474388317,0.009126963700400665
90,0.01016485769728509,0.009437673947347017
91,0.01006722565391101,0.010519680283226383
92,0.010134028009294221,0.010636047095370789
93,0.010016533751816799,0.008827780607777337
94,0.009694227256501714,0.010341682046419009
95,0.009920959426090122,0.012187251044476094
96,0.009721568234963342,0.01017657524731476
97,0.009832064542376126,0.009633136977790856
98,0.009550043251753475,0.008690490328978437
99,0.0094714253822652,0.008478498989037082
100,0.009539135228842498,0.00946704860291599
101,0.009420808778765302,0.009056970993891203
102,0.009152492526530599,0.011101995905046352
103,0.009471287734728927,0.008442400820786133
104,0.009221641645999624,0.008331727309365912
105,0.009023408222710715,0.009943342878638456
106,0.009227057039970532,0.008613134840270504
107,0.008973161882022396,0.01081035986232261
108,0.009186030021325375,0.010116033171652817
109,0.008906623211223631,0.008361244018111998
110,0.00894073436075511,0.010639883694432986
111,0.008864207852554196,0.008081927206658292
112,0.008847574260629093,0.007984909711133999
113,0.00887224577832967,0.009859154035026829
114,0.008783116275056575,0.00832047447639828
115,0.00869442812904405,0.00872425689623924
116,0.008815107037080452,0.008860411548230331
117,0.00873137592454441,0.008718175604590215
118,0.008475506411632522,0.007970481632995264
119,0.008521024313134451,0.00875924159103306
120,0.008629024810700988,0.008905572204578978
121,0.00834266710211523,0.008405400281577992
122,0.008582402801839634,0.007899439153358495
123,0.00830632942301842,0.007720921571793345
124,0.00838263561638693,0.009136092159218
125,0.008448746242017175,0.008125552365575762
126,0.008381623513220499,0.007689519085688517
127,0.008288920271831254,0.007920415285334458
128,0.008167242053120086,0.008075614703896766
129,0.008119034682555745,0.010153979869016136
130,0.008277455560552578,0.009042343295489749
131,0.008225029318903882,0.007600230276875663
132,0.00823061092213417,0.007499237955392648
133,0.00811162568667593,0.008748905977796918
134,0.008075040654512122,0.007615419705495394
135,0.007959628247190266,0.007496734237744628
136,0.008116159968000526,0.007439035993302241
137,0.008087910865821566,0.00757611442473717
138,0.007976964592235163,0.00744236935172618
139,0.007940083532206094,0.0077714520937297495
140,0.008001805190385009,0.0077442044711400135
141,0.00787656101359365,0.008246064847141193
142,0.007993451045670856,0.00734968926369523
143,0.007932963700732217,0.007372901365354968
144,0.00787841143591019,0.007597169879591093
145,0.007767510052071884,0.008145223042326203
146,0.007947152470393726,0.008514370284198472
147,0.007782009745715186,0.008474341975913072
148,0.00773111357120797,0.0072446024947566915
149,0.007695344811848675,0.007271721746365074
150,0.007685534942041461,0.008147170658436759
