epoch,train_loss,test_loss,learning_rate
1,0.45096964836120607,0.3678353984553115,0.001
2,0.3388845214247704,0.31269851573427815,0.001
3,0.2919206631183624,0.27189052695020993,0.001
4,0.25487030878663064,0.2382615578727316,0.001
5,0.22374335691332817,0.20945773032823004,0.001
6,0.1969109907746315,0.1844428564447508,0.001
7,0.17347594410181044,0.16255231982185728,0.001
8,0.1529825209081173,0.14337034314347988,0.001
9,0.1350283371657133,0.12655083568099149,0.001
10,0.11923847891390324,0.11186215358046361,0.001
11,0.10539275348186493,0.09895593710337068,0.001
12,0.09333377927541733,0.08768028248671003,0.001
13,0.08277512043714523,0.07776707761867303,0.001
14,0.07354188069701195,0.06915687114224398,0.001
15,0.06548855811357499,0.06165320874380886,0.001
16,0.05844729837030172,0.0551103086848008,0.001
17,0.0523277585208416,0.04943280678270455,0.001
18,0.04701011247932911,0.044494148259772395,0.001
19,0.04240595765411854,0.040188421684324294,0.001
20,0.03832995936274528,0.03645452613333114,0.001
21,0.03486742470413447,0.03325983658806423,0.001
22,0.03191249204799533,0.03049556027752415,0.001
23,0.029424439184367657,0.028182691084524442,0.001
24,0.027194443959742784,0.026143602779447883,0.001
25,0.025355331599712372,0.024406951742438145,0.001
26,0.023735939655452967,0.02293397270535168,0.001
27,0.022315651122480632,0.021641668973299198,0.001
28,0.021128216199576853,0.02050905965530036,0.001
29,0.0201769651286304,0.019621664107331356,0.001
30,0.01922519052401185,0.018796321854256746,0.001
31,0.018507174951955675,0.018077376665066657,0.001
32,0.01784225508570671,0.01747850888644469,0.001
33,0.01727911171503365,0.01696323973119707,0.001
34,0.016706414176151155,0.016478693812973517,0.001
35,0.016317037707194684,0.0160749183925695,0.001
36,0.015957993771880865,0.015696735961600802,0.001
37,0.015613041808828712,0.015397865946094194,0.001
38,0.015327642858028411,0.01512541369602719,0.001
39,0.015069096414372325,0.014932898998279171,0.001
40,0.014852791754528881,0.014660834178403206,0.001
41,0.014664521720260382,0.014484183641061896,0.001
42,0.014477597968652844,0.014321965016051192,0.001
43,0.014278951603919267,0.014174298546685461,0.001
44,0.014164415216073393,0.014026168922900706,0.001
45,0.013974040541797876,0.013908142193610357,0.001
46,0.01390798445791006,0.01379945226022997,0.001
47,0.013748956769704819,0.013705846055277757,0.001
48,0.013712527705356478,0.013622565220639968,0.001
49,0.013598571866750717,0.013509662721520826,0.001
50,0.013535213824361562,0.013459230390351667,0.001
51,0.013433500016108156,0.013423356012835688,0.0001
